id,data_venda,cliente,vendedor,produto,categoria,fornecedor,quantidade,valor_venda,valor_custo
4795,2022-10-06,Lucas Almeida,RENATA MONTEIRO,CHAPA A GAS GANCA,ELETRODOMESTICOS,GANCA,3,1800.0,985.0
4796,2022-11-21,Antônio Correia,RODRIGO BIO,CADEIRA DE FERRO,MOVEIS,BRASIL MADEIRAS,2,300.0,160.0
4797,2018-01-12,Tânia Pinto,PEDRO NUNES,REVIVALS,GAMES,BRAZUCA JOGOS,4,145.0,57.0
4798,2023-12-20,Luana Goncalves,HERMES MACEDO,PHONE 5,CELULARES,APPLE,4,2500.0,1900.0
4799,2022-03-12,Vinícius Fernandes,MARCELO WITEMBERG,LEITOR DE CARTOES MULTILASER,INFORMATICA,MULTILASER,1,24.0,11.0
4800,2022-08-13,Fernanda Rocha,SERGIO AGUDO,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,1,156.0,99.0
4801,2021-04-18,Vitor Santos,RENATA MONTEIRO,HD 3T SAMSUNG,INFORMATICA,SAMSUNG,2,700.0,300.0
4802,2018-02-16,Gabriel Fernandes,SILVIO BAHIANA,TV LED 42 LG,TV E AUDIO,LG,2,2000.0,1620.0
4803,2020-08-02,Enzo Carvalho,CLARA MAFRA,DESKTOP 17,INFORMATICA,ACER,5,2300.0,1800.0
4804,2021-06-13,Luis Carvalho,CLARA MAFRA,CHAPA A GAS GANCA,ELETRODOMESTICOS,GANCA,2,1800.0,985.0
4805,2020-06-27,Ryan Barros,RAFAELA LIMA,AS CRÔNICAS DE ANDROMEDA,LIVROS,EDITORA MUNDO FANTASIA,4,69.0,30.0
4806,2020-09-12,Estevan Barbosa,CELIA TAVARES,CASOAS ANTIGOS,DVDS,EM SPORTS,3,37.0,20.0
4807,2019-01-14,Luis Araujo,SERGIO AGUDO,FREEZER 300L BRASTEMP,ELETRODOMESTICOS,BRASTEMP,4,1800.0,986.0
4808,2018-07-17,Tiago Correia,ANTONIO JESUS,PENDRIVE 32 MULTILASER,INFORMATICA,MULTILASER,3,50.0,25.0
4809,2018-06-24,Nicolash Silva,SILVIO BAHIANA,NOKIA ASHA 202,CELULARES,NOKIA,4,700.0,430.0
4810,2022-02-02,Letícia Barbosa,JOAO NUNES,C# PRATICO,LIVROS,MICROSOFT,4,60.0,45.0
4811,2019-03-26,Matilde Barbosa,PEDRO NUNES,MOCHILA NOTEBOOK 15.6 POL,INFORMATICA,GENIUS,3,109.0,81.0
4812,2023-06-20,Alex Sousa,CELIA TAVARES,JOGOS MALÉFICOS,DVDS,STUDIOS CALIFORNIA,4,38.0,23.0
4813,2020-01-21,Alice Ribeiro,GERALDO FRANCISCO,CAVALEIRO DAS TREVAS,GAMES,BILLZAR GAMES,2,110.0,50.0
4814,2023-05-24,Laura Cavalcanti,EDUARDO SANTOS,A CASA,DVDS,STUDIOS HOLLYWOOD,1,299.0,140.0
4815,2018-03-11,Murilo Dias,MARCELO WITEMBERG,SMART TV PANASONIC 52,TV E AUDIO,PANASONIC,3,4200.0,3800.0
4816,2023-06-01,Isabelle Barbosa,EDUARDO SANTOS,PHONE 5,CELULARES,APPLE,5,2500.0,1900.0
4817,2023-08-04,Victor Rodrigues,LILIAN SALINAS,O SUPER-HERÓI,DVDS,STUDIOS HB,5,45.0,20.0
4818,2018-03-19,Kauê Ribeiro,DEBORA ALMEIDA,CAVALEIROS DE PRATA,GAMES,BILLZAR GAMES,2,145.0,89.0
4819,2019-07-06,Danilo Castro,CELIA TAVARES,LAVADORA GANCA 10L,ELETRODOMESTICOS,GANCA,1,5400.0,5020.0
4820,2021-03-19,José Pereira,WALLACE MOREIRA,CASTELVANIA,GAMES,JOGAR GAMES,4,120.0,53.0
4821,2022-10-01,Vinícius Almeida,SILVIO BAHIANA,NOTEBOOK MSFT TOUCH,INFORMATICA,MICROSOFT,4,3500.0,2800.0
4822,2020-10-22,Eduarda Ferreira,EDUARDO SANTOS,XTG E1,CELULARES,GFORCE,2,300.0,200.0
4823,2019-11-03,Gustavo Cardoso,DAVID BORGES,CONJUNTO DE SOFA,MOVEIS,BRASIL MADEIRAS,1,3500.0,2954.0
4824,2021-06-02,Camila Carvalho,EDUARDO SANTOS,NOTEBOOK HP INOVE,INFORMATICA,HP,5,3300.0,2700.0
4825,2021-04-06,Renan Ribeiro,TERESA CRISTINA,SAO PAULO / LONDRINA,PASSAGENS,LINHAS BRASIL EXPRESS,2,310.0,280.0
4826,2021-09-13,Vinícius Barros,PEDRO NUNES,SONY W500,CELULARES,SONY,3,1200.0,780.0
4827,2021-03-12,Otávio Almeida,MARCELO WITEMBERG,TV 3D SONY 42,TV E AUDIO,SONY,4,3100.0,2684.0
4828,2022-11-20,Miguel Ferreira,JOAO NUNES,DESKTOP P5 ML,INFORMATICA,MULTILASER,3,1400.0,950.0
4829,2023-12-16,Sofia Araujo,GERALDO FRANCISCO,CASOAS ANTIGOS,DVDS,EM SPORTS,3,37.0,20.0
4830,2018-05-10,Luis Pinto,CLARA MAFRA,PHONE 4,CELULARES,APPLE,5,1900.0,1100.0
4831,2020-12-24,Kaua Costa,PEDRO NUNES,SAO PAULO / LONDRINA,PASSAGENS,LINHAS BRASIL EXPRESS,1,310.0,280.0
4832,2019-06-11,Raissa Dias,SERGIO AGUDO,GALAXY NOTE,INFORMATICA,SAMSUNG,2,2900.0,1542.0
4833,2021-11-21,André Martins,RENE CHIARI,JOGOS MALÉFICOS,DVDS,STUDIOS CALIFORNIA,5,38.0,23.0
4834,2018-09-12,Miguel Pinto,SILVIO BAHIANA,AS CRÔNICAS DE ANDROMEDA,LIVROS,EDITORA MUNDO FANTASIA,1,69.0,30.0
4835,2018-10-11,Júlia Lima,WALLACE MOREIRA,SAMSUNG E1203,CELULARES,SAMSUNG,2,560.0,385.0
4836,2022-06-17,Kaua Goncalves,ANTONIO JESUS,TV LED 50 SONY,TV E AUDIO,SONY,4,3200.0,2465.0
4837,2019-09-06,Tomás Fernandes,PILAR SANCHES,NOTEBOOK MSFT TOUCH,INFORMATICA,MICROSOFT,4,3500.0,2800.0
4838,2019-10-07,Nicolas Alves,RENE CHIARI,CARTAO SD 32 GB SANDISK,INFORMATICA,SANDISK,5,32.0,15.0
4839,2022-09-12,Miguel Pinto,SILVIO BAHIANA,PODEROSO CHEFE,DVDS,STUDIOS HOLLYWOOD,3,98.0,46.0
4840,2021-10-27,Felipe Martins,RODRIGO MARQUES,LAVADORA LG 10L,ELETRODOMESTICOS,LG,2,2800.0,2186.0
4841,2023-11-06,Júlia Ribeiro,WALLACE MOREIRA,TV LED 50 LG,TV E AUDIO,LG,3,3100.0,2900.0
4842,2020-06-18,Marisa Correia,RODRIGO BIO,SAO PAULO / GOIANIA,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,5,400.0,360.0
4843,2020-02-20,Igor Castro,RENATA MONTEIRO,NOTEBOOK SONY 3D,INFORMATICA,SONY,4,2500.0,2000.0
4844,2018-09-25,Luis Araujo,GERALDO FRANCISCO,SAMSUNG XY 3,CELULARES,SAMSUNG,3,800.0,498.0
4845,2020-01-10,José Fernandes,LILIAN SALINAS,DINOSSAUROS,DVDS,STUDIOS HB,1,40.0,18.0
4846,2019-01-09,Vinícius Almeida,JOAO NUNES,THIEF,GAMES,BRAZUCA JOGOS,2,140.0,70.0
4847,2018-07-06,Luan Oliveira,TERESA CRISTINA,SAMSUNG DUOS,CELULARES,SAMSUNG,4,1100.0,750.0
4848,2018-04-25,Luis Pereira,HERMES MACEDO,PLAYSTATION 3,GAMES,SONY,2,980.0,590.0
4849,2021-01-11,Rodrigo Melo,WALLACE MOREIRA,PODEROSO CHEFE,DVDS,STUDIOS HOLLYWOOD,2,98.0,46.0
4850,2019-12-15,Rafael Rodrigues,RODRIGO MARQUES,CARTAO SD 32 GB SANDISK,INFORMATICA,SANDISK,5,32.0,15.0
4851,2023-09-09,Alice Azevedo,RENATA MONTEIRO,CARREGADOR UNIVERSAL NOKIA,CELULARES,NOKIA,5,100.0,60.0
4852,2022-09-26,Luan Rocha,RENE CHIARI,TABLET 10 LENOVO,INFORMATICA,LENOVO,4,800.0,650.0
4853,2018-07-18,Sofia Azevedo,LILIAN SALINAS,TECLADO WIRELESS MULTILASER,INFORMATICA,MULTILASER,2,120.0,90.0
4854,2019-02-27,Vitória Gomes,RENE CHIARI,FREEZER 300L BRASTEMP,ELETRODOMESTICOS,BRASTEMP,2,1800.0,986.0
4855,2023-11-14,Nicolash Ferreira,RODRIGO BIO,MOTO G5,CELULARES,MOTOROLA,2,679.0,465.0
4856,2021-11-17,Tiago Correia,CARLOS SENRA,IPAD 64,INFORMATICA,APPLE,4,2500.0,1700.0
4857,2023-08-08,Gabrielle Correia,DEBORA ALMEIDA,NOKIA ASHA 501,CELULARES,NOKIA,1,600.0,320.0
4858,2022-09-18,Antônio Oliveira,SERGIO AGUDO,HUB SWITCH 6 PORTAS,INFORMATICA,ACER,3,79.0,60.0
4859,2021-06-21,Ryan Melo,WALLACE MOREIRA,CARTOON MOVIE,GAMES,BILLZAR GAMES,3,99.0,34.0
4860,2022-05-02,Rafael Barbosa,RENATA MONTEIRO,DESKTOP I5,INFORMATICA,ACER,4,2100.0,1020.0
4861,2023-11-14,Miguel Ribeiro,FABIO AUGUSTO,FUTEBOL 2018,GAMES,JOGAR GAMES,4,145.0,67.0
4862,2022-10-14,Tiago Barros,PEDRO NUNES,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,4,156.0,99.0
4863,2023-12-17,Rebeca Carvalho,MARCELO WITEMBERG,FANTASY STAR,GAMES,JOGAR GAMES,3,89.0,30.0
4864,2019-04-16,Thaís Azevedo,FABIO AUGUSTO,MESA 4 LUGARES,MOVEIS,MOVEIS VAREJÃƒO,2,1000.0,823.0
4865,2019-08-27,Larissa Rodrigues,WALLACE MOREIRA,A VIDA SECRETA,DVDS,EM SPORTS,5,37.0,21.0
4866,2020-01-02,Samuel Lima,DAVID BORGES,RIO DE JANEIRO / MADRID,PASSAGENS,LINHAS INTERNACIONAIS EURO,2,1800.0,1623.0
4867,2020-10-09,Rodrigo Cardoso,MARCELO WITEMBERG,TV LED 60 SAMSUNG,TV E AUDIO,SAMSUNG,4,3800.0,3000.0
4868,2020-08-24,Gabriel Souza,PEDRO NUNES,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,2,78.0,55.0
4869,2020-06-03,Diogo Martins,HERMES MACEDO,PLAYSTATION 4,GAMES,SONY,4,1980.0,990.0
4870,2022-09-02,Amanda Ferreira,JOAO NUNES,SAMSUNG XY 4,CELULARES,SAMSUNG,2,1200.0,965.0
4871,2021-09-05,Thiago Silva,RENE CHIARI,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,4,156.0,99.0
4872,2022-07-15,Murilo Sousa,PEDRO NUNES,DEVILCRY,GAMES,BRAZUCA JOGOS,2,120.0,65.0
4873,2020-10-25,Julian Azevedo,CELIA TAVARES,IPAD 32,INFORMATICA,APPLE,4,1900.0,1300.0
4874,2019-04-19,Carlos Gomes,DEBORA ALMEIDA,IPAD 64,INFORMATICA,APPLE,3,2500.0,1700.0
4875,2019-12-15,Lucas Gomes,HERMES MACEDO,TV LED 50 LG,TV E AUDIO,LG,2,3100.0,2900.0
4876,2019-12-08,Carlos Cunha,SILVIO BAHIANA,MIXER BRITANIA,ELETRODOMESTICOS,BRITANIA,2,90.0,68.0
4877,2019-06-12,Emilly Castro,DAVID BORGES,HOME THEATER PANASONIC,TV E AUDIO,PANASONIC,2,245.0,150.0
4878,2020-12-04,Kaua Fernandes,RODRIGO BIO,DESKTOP A5 ML,INFORMATICA,MULTILASER,1,1300.0,890.0
4879,2023-11-21,Samuel Azevedo,FABIO AUGUSTO,LEITOR DE CARTOES MULTILASER,INFORMATICA,MULTILASER,4,24.0,11.0
4880,2023-05-27,Thiago Goncalves,DAVID BORGES,MEMORIA DDR 3 4GB,INFORMATICA,VISION,3,80.0,45.0
4881,2021-04-08,Rafaela Gomes,DEBORA ALMEIDA,MEMORIA DDR 3 16GB,INFORMATICA,VISION,4,140.0,75.0
4882,2022-09-07,Martim Oliveira,SILVIO BAHIANA,NOTEBOOK SONY JK,INFORMATICA,SONY,3,2800.0,1999.0
4883,2022-09-06,Julia Pinto,CELIA TAVARES,MEMORIA DDR 3 8GB,INFORMATICA,VISION,1,90.0,50.0
4884,2021-07-24,Arthur Dias,LILIAN SALINAS,HD 1T SAMSUNG,INFORMATICA,SAMSUNG,5,260.0,110.0
4885,2023-09-07,Kauã Barros,PILAR SANCHES,LIQUIDIFICADOR WALLITA,ELETRODOMESTICOS,WALLITA,4,90.0,75.0
4886,2020-10-10,Laura Azevedo,TERESA CRISTINA,CARTAO SD 32 GB SANDISK,INFORMATICA,SANDISK,2,32.0,15.0
4887,2022-03-11,Marina Dias,DAVID BORGES,BARCO DE PEDRA,LIVROS,EDITORA AMAZONIA,2,37.0,20.0
4888,2019-08-20,Júlio Lima,RENATA MONTEIRO,FREEZER 300L BRASTEMP,ELETRODOMESTICOS,BRASTEMP,4,1800.0,986.0
4889,2021-06-09,Luis Pinto,RAFAELA LIMA,NOTEBOOK MSFT 17,INFORMATICA,MICROSOFT,4,3100.0,2700.0
4890,2020-11-16,Julian Azevedo,SERGIO AGUDO,MICROONDAS BRASTEMP,ELETRODOMESTICOS,BRASTEMP,2,600.0,412.0
4891,2021-05-10,Erick Gomes,DEBORA ALMEIDA,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,3,156.0,99.0
4892,2022-10-13,Leila Goncalves,GERALDO FRANCISCO,NOKIA ASHA 501,CELULARES,NOKIA,4,600.0,320.0
4893,2018-09-23,Rafael Sousa,FABIO AUGUSTO,DESKTOP P5 ML,INFORMATICA,MULTILASER,1,1400.0,950.0
4894,2019-05-01,Vitória Rocha,CARLOS SENRA,LOAD RUNNER,GAMES,BRAZUCA JOGOS,3,145.0,65.0
4895,2022-07-03,Daniel Correia,RAFAELA LIMA,TV LED 60 SAMSUNG,TV E AUDIO,SAMSUNG,4,3800.0,3000.0
4896,2021-10-24,Diego Ribeiro,CELIA TAVARES,PHONE 5,CELULARES,APPLE,2,2500.0,1900.0
4897,2021-09-22,Júlio Cunha,RAFAELA LIMA,NOTEBOOK HP C-34,INFORMATICA,HP,1,2300.0,1890.0
4898,2018-04-25,Kaua Almeida,RENE CHIARI,SAMSUNG E1203,CELULARES,SAMSUNG,4,560.0,385.0
4899,2022-08-07,Cauã Fernandes,CLARA MAFRA,TV LED 60 SAMSUNG,TV E AUDIO,SAMSUNG,4,3800.0,3000.0
4900,2020-05-18,Brenda Castro,SERGIO AGUDO,RAIDER,GAMES,BRAZUCA JOGOS,3,120.0,50.0
4901,2023-08-06,Sophia Azevedo,RODRIGO MARQUES,DRAGON BLAZER,GAMES,BRAZUCA JOGOS,2,90.0,40.0
4902,2020-01-04,Breno Ribeiro,PILAR SANCHES,CONJUNTO DE SOFA,MOVEIS,BRASIL MADEIRAS,1,3500.0,2954.0
4903,2021-11-05,Murilo Cavalcanti,SERGIO AGUDO,CASOAS ANTIGOS,DVDS,EM SPORTS,3,37.0,20.0
4904,2023-12-02,Enzo Dias,PEDRO NUNES,TV 3D PHILIPS 42,TV E AUDIO,SONY,2,3800.0,3201.0
4905,2023-10-06,Lucas Almeida,RENATA MONTEIRO,DESKTOP I3,INFORMATICA,ACER,4,1800.0,986.0
4906,2022-04-23,José Carvalho,ANTONIO JESUS,O PEQUENO,DVDS,EM SPORTS,5,43.0,23.0
4907,2021-10-12,Evelyn Almeida,CLARA MAFRA,REVIVALS,GAMES,BRAZUCA JOGOS,4,145.0,57.0
4908,2019-01-13,Murilo Silva,RODRIGO MARQUES,TSQL TUNING,LIVROS,MICROSOFT,5,90.0,75.0
4909,2023-08-20,Diogo Gomes,EDUARDO SANTOS,O SUPER-HERÓI,DVDS,STUDIOS HB,1,45.0,20.0
4910,2018-11-12,Gabriela Pinto,RAFAELA LIMA,MEMORIA DDR 3 16GB,INFORMATICA,VISION,5,140.0,75.0
4911,2019-11-06,Júlio Ferreira,DAVID BORGES,PHONE 5,CELULARES,APPLE,5,2500.0,1900.0
4912,2018-11-20,Rafael Rodrigues,TERESA CRISTINA,NOTEBOOK HP C-34,INFORMATICA,HP,2,2300.0,1890.0
4913,2022-11-18,Amanda Melo,CELIA TAVARES,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,1,1000.0,752.0
4914,2019-10-25,Carlos Martins,FABIO AUGUSTO,TECLADO WIRELESS,INFORMATICA,GENIUS,3,89.0,70.0
4915,2019-10-01,Diogo Cardoso,RENE CHIARI,PENDRIVE 128,INFORMATICA,SONY,2,146.0,100.0
4916,2018-11-15,Laura Cavalcanti,SILVIO BAHIANA,TV LED 42 CCE,TV E AUDIO,CCE,4,1600.0,800.0
4917,2023-03-14,Julian Sousa,LILIAN SALINAS,THIEF,GAMES,BRAZUCA JOGOS,4,140.0,70.0
4918,2018-12-08,Rebeca Carvalho,FABIO AUGUSTO,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,2,78.0,55.0
4919,2020-06-01,Estevan Fernandes,PILAR SANCHES,ADVANCED AZURE,LIVROS,MICROSOFT,4,70.0,55.0
4920,2020-11-08,Rodrigo Castro,FABIO AUGUSTO,CAVALEIROS DE PRATA,GAMES,BILLZAR GAMES,3,145.0,89.0
4921,2022-04-18,Arthur Rodrigues,HERMES MACEDO,CHAPA A GAS GANCA,ELETRODOMESTICOS,GANCA,4,1800.0,985.0
4922,2023-09-26,Diogo Castro,JOAO NUNES,CAMA CASAL,MOVEIS,BRASIL MADEIRAS,1,1000.0,752.0
4923,2019-01-19,Diego Barros,HERMES MACEDO,ADVANCED AZURE,LIVROS,MICROSOFT,2,70.0,55.0
4924,2020-10-11,Fábio Pinto,SERGIO AGUDO,PLAYSTATION 4,GAMES,SONY,4,1980.0,990.0
4925,2019-07-10,Fábio Pinto,RAFAELA LIMA,NOTEBOOK ACER 15,INFORMATICA,ACER,2,1500.0,800.0
4926,2021-02-22,Arthur Dias,MARCELO WITEMBERG,SAO PAULO / LONDRINA,PASSAGENS,LINHAS BRASIL EXPRESS,1,310.0,280.0
4927,2023-08-20,Arthur Lima,MARCELO WITEMBERG,SAO PAULO / RECIFE,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,2,360.0,300.0
4928,2019-10-14,Vinicius Fernandes,MARCELO WITEMBERG,SAO PAULO / CURITIBA,PASSAGENS,LINHAS BRASIL EXPRESS,5,300.0,260.0
4929,2018-01-22,Isabella Santos,RODRIGO MARQUES,BATEDEIRA BRASTEMP,ELETRODOMESTICOS,BRASTEMP,3,120.0,95.0
4930,2020-12-08,Fábio Fernandes,DAVID BORGES,NOTEBOOK HP ONE,INFORMATICA,HP,2,1870.0,1300.0
4931,2018-03-22,Kauã Cardoso,GERALDO FRANCISCO,DESKTOP P5 HP,INFORMATICA,HP,4,1400.0,980.0
4932,2019-05-18,Eduardo Barros,LILIAN SALINAS,SAO PAULO / RECIFE,PASSAGENS,LINHAS AÃ‰REAS BRAZUCA,4,360.0,300.0
4933,2021-08-05,Thiago Alves,WALLACE MOREIRA,XTG RAD D3,CELULARES,GFORCE,3,700.0,489.0
4934,2020-08-12,Otávio Rodrigues,HERMES MACEDO,RACK TV MOGNO,MOVEIS,BRASIL MADEIRAS,2,1500.0,1087.0
4935,2020-01-19,Arthur Lima,SILVIO BAHIANA,LIQUIDIFICADOR WALLITA,ELETRODOMESTICOS,WALLITA,3,90.0,75.0
4936,2022-08-23,Nicolash Ferreira,FABIO AUGUSTO,NOTEBOOK SONY AWS,INFORMATICA,SONY,2,2750.0,2400.0
4937,2020-02-04,Gabriel Castro,DAVID BORGES,PENDRIVE 256,INFORMATICA,PHILIPS,2,240.0,190.0
4938,2019-08-12,Mateus Pereira,SERGIO AGUDO,PLAYSTATION 4,GAMES,SONY,2,1980.0,990.0
4939,2020-06-16,Cauã Carvalho,RENE CHIARI,RIO DE JANEIRO / MIAMI,PASSAGENS,AMERICA LINES EXPRESS,4,1900.0,1763.0
4940,2022-03-16,Julian Sousa,LILIAN SALINAS,RIO DE JANEIRO / LONDRINA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,430.0,390.0
4941,2023-04-06,Vitór Rocha,HERMES MACEDO,SOUTH PLACE,GAMES,JOGAR GAMES,4,98.0,45.0
4942,2023-03-24,André Silva,PILAR SANCHES,TABLET 7 LENOVO,INFORMATICA,LENOVO,4,600.0,450.0
4943,2022-06-01,José Pereira,CELIA TAVARES,DREAMC VGA,CELULARES,DREAMC,4,150.0,79.0
4944,2023-06-21,Renan Costa,LILIAN SALINAS,JUICER ARNO,ELETRODOMESTICOS,ARNO,3,450.0,367.0
4945,2019-07-15,Marina Barbosa,SILVIO BAHIANA,MOTO G6,CELULARES,MOTOROLA,2,860.0,620.0
4946,2021-06-06,Thiago Rodrigues,EDUARDO SANTOS,GRAVITACIONAL,DVDS,STUDIOS CALIFORNIA,3,78.0,37.0
4947,2022-08-04,Rafael Oliveira,HERMES MACEDO,NOTEBOOK ACER 15,INFORMATICA,ACER,4,1500.0,800.0
4948,2018-07-02,Igor Castro,PILAR SANCHES,TV PLASMA PHILIPS 42,TV E AUDIO,PHILIPS,5,1200.0,980.0
4949,2021-12-23,Beatriz Carvalho,ANTONIO JESUS,HOME THEATER LG,TV E AUDIO,LG,1,230.0,100.0
4950,2020-01-23,Isabelle Pinto,RENATA MONTEIRO,NOTEBOOK HP C-34,INFORMATICA,HP,1,2300.0,1890.0
4951,2021-04-01,Tomás Melo,CLARA MAFRA,NOTEBOOK SONY 3D,INFORMATICA,SONY,1,2500.0,2000.0
4952,2019-06-07,Bruna Rocha,CLARA MAFRA,DINOSSAUROS,DVDS,STUDIOS HB,5,40.0,18.0
4953,2022-06-24,Miguel Correia,WALLACE MOREIRA,ROTEADOR WIRELESS,INFORMATICA,MULTILASER,2,90.0,38.0
4954,2020-10-12,Sofia Castro,RENATA MONTEIRO,SOUTH PLACE,GAMES,JOGAR GAMES,2,98.0,45.0
4955,2021-12-10,Emily Ferreira,RODRIGO MARQUES,SAMSUNG E1203,CELULARES,SAMSUNG,1,560.0,385.0
4956,2018-05-25,Felipe Barbosa,DEBORA ALMEIDA,PLACA DE SOM,INFORMATICA,GFORCE,3,290.0,130.0
4957,2019-04-25,Alex Alves,RODRIGO BIO,TV LED 50 LG,TV E AUDIO,LG,2,3100.0,2900.0
4958,2020-05-04,Luiza Melo,WALLACE MOREIRA,CARTAO SD 32 GB SANDISK,INFORMATICA,SANDISK,2,32.0,15.0
4959,2022-06-02,Kauan Barbosa,JOAO NUNES,RIO DE JANEIRO / RECIFE,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,3,560.0,500.0
4960,2020-12-21,Kauan Costa,WALLACE MOREIRA,TV LED 50 SAMSUNG,TV E AUDIO,SAMSUNG,1,3300.0,2900.0
4961,2021-04-18,Letícia Barbosa,JOAO NUNES,CADEIRA DE FERRO,MOVEIS,BRASIL MADEIRAS,3,300.0,160.0
4962,2022-09-18,Igor Sousa,RODRIGO BIO,A VIDA SECRETA,DVDS,EM SPORTS,2,37.0,21.0
4963,2021-01-25,Luiz Costa,TERESA CRISTINA,LAVA LOUCAS CCE,ELETRODOMESTICOS,CCE,5,3600.0,2745.0
4964,2020-05-09,Camila Martins,MARCELO WITEMBERG,MEMORIA DDR 3 32GB,INFORMATICA,VISION,4,350.0,203.0
4965,2021-04-09,Luan Costa,LILIAN SALINAS,CARTAO SD 64 GB SAMSUNG,INFORMATICA,SAMSUNG,4,78.0,55.0
4966,2020-04-09,Victor Barbosa,MARCELO WITEMBERG,MESA 4 LUGARES,MOVEIS,MOVEIS VAREJÃƒO,4,1000.0,823.0
4967,2022-05-19,Luís Correia,RODRIGO BIO,CAVALEIRO DOS 7 REINOS,LIVROS,EDITORA LELIVROS,2,30.0,15.0
4968,2018-08-09,Lavinia Rodrigues,PILAR SANCHES,CAVALEIROS DE PRATA,GAMES,BILLZAR GAMES,1,145.0,89.0
4969,2022-04-08,Kauê Ribeiro,WALLACE MOREIRA,CAVALEIRO DAS TREVAS,GAMES,BILLZAR GAMES,3,110.0,50.0
4970,2020-07-18,Mateus Martins,RODRIGO MARQUES,SAO PAULO / LIMA,PASSAGENS,LINHAS LATINAS DE AVIÃ•ES,1,1900.0,1830.0
4971,2020-11-19,Renan Martins,TERESA CRISTINA,CRONICAS ANTIGAS,LIVROS,EDITORA MUNDO FANTASIA,1,189.0,60.0
4972,2022-06-14,Murilo Carvalho,EDUARDO SANTOS,O IMORTAL,DVDS,EM SPORTS,3,37.0,26.0
4973,2023-08-24,Marisa Correia,ANTONIO JESUS,DESKTOP I5,INFORMATICA,ACER,1,2100.0,1020.0
4974,2021-06-10,Aline Fernandes,WALLACE MOREIRA,NOTEBOOK MSFT HIBR,INFORMATICA,MICROSOFT,2,4800.0,2999.0
4975,2021-01-18,Kauê Santos,HERMES MACEDO,PLACA DE SOM,INFORMATICA,GFORCE,5,290.0,130.0
4976,2023-02-04,Eduarda Cavalcanti,EDUARDO SANTOS,TV LED 42 SAMSUNG,TV E AUDIO,SAMSUNG,5,2200.0,1354.0
4977,2022-07-01,Aline Correia,CELIA TAVARES,SAMSUNG E1203,CELULARES,SAMSUNG,4,560.0,385.0
4978,2023-07-25,Kaua Fernandes,GERALDO FRANCISCO,MOTO G5,CELULARES,MOTOROLA,4,679.0,465.0
4979,2023-08-02,Luiza Martins,SERGIO AGUDO,CARTAO SD 128 GB SANDISK,INFORMATICA,SANDISK,2,156.0,99.0
4980,2021-09-26,Victor Dias,EDUARDO SANTOS,SMART TV PANASONIC 46,TV E AUDIO,PANASONIC,5,3099.0,2500.0
4981,2020-07-10,Clara Correia,FABIO AUGUSTO,ROTEADOR WIRELESS,INFORMATICA,MULTILASER,4,90.0,38.0
4982,2019-07-10,Davi Cavalcanti,SERGIO AGUDO,SAMSUNG E1203,CELULARES,SAMSUNG,5,560.0,385.0
4983,2022-01-16,Emilly Carvalho,LILIAN SALINAS,IPAD 64,INFORMATICA,APPLE,5,2500.0,1700.0
4984,2023-10-12,João Silva,EDUARDO SANTOS,TABLET 7 LENOVO,INFORMATICA,LENOVO,4,600.0,450.0
4985,2018-05-17,Marina Oliveira,RODRIGO MARQUES,CENTRIFUGA ARNO,ELETRODOMESTICOS,ARNO,2,2800.0,2030.0
4986,2018-05-10,Gabriela Rodrigues,MARCELO WITEMBERG,XTG RAD D1,CELULARES,GFORCE,5,800.0,567.0
4987,2020-03-11,Marina Dias,DAVID BORGES,NOTEBOOK MSFT HIBR,INFORMATICA,MICROSOFT,3,4800.0,2999.0
4988,2020-11-03,Luis Pereira,FABIO AUGUSTO,PLACA DE SOM,INFORMATICA,GFORCE,1,290.0,130.0
4989,2018-07-15,Luis Araujo,GERALDO FRANCISCO,NOKIA QUARTY,CELULARES,NOKIA,4,300.0,190.0
4990,2019-06-15,Eduarda Cavalcanti,MARCELO WITEMBERG,SOUTH PLACE,GAMES,JOGAR GAMES,3,98.0,45.0
4991,2021-04-07,Kauã Rodrigues,RAFAELA LIMA,ADVANCED AZURE,LIVROS,MICROSOFT,4,70.0,55.0
4992,2021-08-26,Emily Lima,CELIA TAVARES,MEMORIA DDR 3 16GB,INFORMATICA,VISION,5,140.0,75.0
4993,2022-05-08,Mariana Dias,RAFAELA LIMA,IPAD 32,INFORMATICA,APPLE,4,1900.0,1300.0
4994,2021-06-24,Kaua Sousa,PILAR SANCHES,COMBO TECLADO E MOUSE,INFORMATICA,GENIUS,4,130.0,89.0
4995,2021-08-11,Carlos Barros,RENE CHIARI,EXCHANGE 2014,LIVROS,MICROSOFT,3,130.0,90.0
